id,sia_e,ssa_e,ppq,tefo,phi_min,z_min,z_max,pseudo_plastic_uthreshold,sliding_law,eigen_K
209,2.53515625,1.34765625,0.438671875,0.04681640625,11.953125,-89.84375,246.09375,33.59375,regularized_coulomb,10000000000000.0
210,3.94140625,1.80078125,0.301953125,0.05876953125,16.171875,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
211,1.03515625,1.80078125,0.301953125,0.05876953125,16.171875,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
212,3.94140625,1.84765625,0.301953125,0.05876953125,16.171875,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
213,3.94140625,1.80078125,0.7886718749999999,0.05876953125,16.171875,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
214,3.94140625,1.80078125,0.301953125,0.02431640625,16.171875,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
215,3.94140625,1.80078125,0.301953125,0.05876953125,21.953125,-42.96875,707.03125,105.46875,regularized_coulomb,10000000000000.0
216,3.94140625,1.80078125,0.301953125,0.05876953125,16.171875,-589.84375,707.03125,105.46875,regularized_coulomb,10000000000000.0
217,3.94140625,1.80078125,0.301953125,0.05876953125,16.171875,-42.96875,746.09375,105.46875,regularized_coulomb,10000000000000.0
218,3.94140625,1.80078125,0.301953125,0.05876953125,16.171875,-42.96875,707.03125,133.59375,regularized_coulomb,10000000000000.0
219,1.03515625,1.84765625,0.7886718749999999,0.02431640625,21.953125,-589.84375,746.09375,133.59375,regularized_coulomb,10000000000000.0
220,3.19140625,1.05078125,0.826953125,0.025019531249999998,11.171875,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
221,1.78515625,1.05078125,0.826953125,0.025019531249999998,11.171875,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
222,3.19140625,1.59765625,0.826953125,0.025019531249999998,11.171875,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
223,3.19140625,1.05078125,0.613671875,0.025019531249999998,11.171875,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
224,3.19140625,1.05078125,0.826953125,0.03556640625,11.171875,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
225,3.19140625,1.05078125,0.826953125,0.025019531249999998,16.953125,-292.96875,457.03125,155.46875,regularized_coulomb,10000000000000.0
226,3.19140625,1.05078125,0.826953125,0.025019531249999998,11.171875,-339.84375,457.03125,155.46875,regularized_coulomb,10000000000000.0
227,3.19140625,1.05078125,0.826953125,0.025019531249999998,11.171875,-292.96875,996.09375,155.46875,regularized_coulomb,10000000000000.0
228,3.19140625,1.05078125,0.826953125,0.025019531249999998,11.171875,-292.96875,457.03125,83.59375,regularized_coulomb,10000000000000.0
229,1.78515625,1.59765625,0.613671875,0.03556640625,16.953125,-339.84375,996.09375,83.59375,regularized_coulomb,10000000000000.0
230,1.69140625,1.55078125,0.476953125,0.04751953125,21.171875,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
231,3.28515625,1.55078125,0.476953125,0.04751953125,21.171875,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
232,1.69140625,1.09765625,0.476953125,0.04751953125,21.171875,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
233,1.69140625,1.55078125,0.263671875,0.04751953125,21.171875,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
234,1.69140625,1.55078125,0.476953125,0.05806640625,21.171875,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
235,1.69140625,1.55078125,0.476953125,0.04751953125,26.953125,-792.96875,957.03125,55.46875,regularized_coulomb,10000000000000.0
236,1.69140625,1.55078125,0.476953125,0.04751953125,21.171875,-839.84375,957.03125,55.46875,regularized_coulomb,10000000000000.0
237,1.69140625,1.55078125,0.476953125,0.04751953125,21.171875,-792.96875,496.09375,55.46875,regularized_coulomb,10000000000000.0
238,1.69140625,1.55078125,0.476953125,0.04751953125,21.171875,-792.96875,957.03125,183.59375,regularized_coulomb,10000000000000.0
239,3.28515625,1.09765625,0.263671875,0.05806640625,26.953125,-839.84375,496.09375,183.59375,regularized_coulomb,10000000000000.0
240,1.50390625,1.48828125,0.783203125,0.05595703125,14.921875,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
241,2.72265625,1.48828125,0.783203125,0.05595703125,14.921875,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
242,1.50390625,1.66015625,0.783203125,0.05595703125,14.921875,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
243,1.50390625,1.48828125,0.307421875,0.05595703125,14.921875,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
244,1.50390625,1.48828125,0.783203125,0.04962890625,14.921875,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
245,1.50390625,1.48828125,0.783203125,0.05595703125,20.703125,-980.46875,144.53125,17.96875,regularized_coulomb,10000000000000.0
246,1.50390625,1.48828125,0.783203125,0.05595703125,14.921875,-277.34375,144.53125,17.96875,regularized_coulomb,10000000000000.0
247,1.50390625,1.48828125,0.783203125,0.05595703125,14.921875,-980.46875,558.59375,17.96875,regularized_coulomb,10000000000000.0
248,1.50390625,1.48828125,0.783203125,0.05595703125,14.921875,-980.46875,144.53125,46.09375,regularized_coulomb,10000000000000.0
249,2.72265625,1.66015625,0.307421875,0.04962890625,20.703125,-277.34375,558.59375,46.09375,regularized_coulomb,10000000000000.0
250,3.00390625,1.98828125,0.433203125,0.03345703125,24.921875,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
251,1.22265625,1.98828125,0.433203125,0.03345703125,24.921875,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
252,3.00390625,1.16015625,0.433203125,0.03345703125,24.921875,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
253,3.00390625,1.98828125,0.657421875,0.03345703125,24.921875,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
254,3.00390625,1.98828125,0.433203125,0.02712890625,24.921875,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
255,3.00390625,1.98828125,0.433203125,0.03345703125,10.703125,-480.46875,644.53125,117.96875,regularized_coulomb,10000000000000.0
256,3.00390625,1.98828125,0.433203125,0.03345703125,24.921875,-777.34375,644.53125,117.96875,regularized_coulomb,10000000000000.0
257,3.00390625,1.98828125,0.433203125,0.03345703125,24.921875,-480.46875,58.59375,117.96875,regularized_coulomb,10000000000000.0
258,3.00390625,1.98828125,0.433203125,0.03345703125,24.921875,-480.46875,644.53125,146.09375,regularized_coulomb,10000000000000.0
259,1.22265625,1.16015625,0.657421875,0.02712890625,10.703125,-777.34375,58.59375,146.09375,regularized_coulomb,10000000000000.0
260,3.75390625,1.23828125,0.608203125,0.04470703125,29.921875,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
261,1.97265625,1.23828125,0.608203125,0.04470703125,29.921875,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
262,3.75390625,1.41015625,0.608203125,0.04470703125,29.921875,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
263,3.75390625,1.23828125,0.832421875,0.04470703125,29.921875,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
264,3.75390625,1.23828125,0.608203125,0.015878906249999998,29.921875,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
265,3.75390625,1.23828125,0.608203125,0.04470703125,25.703125,-230.46875,394.53125,167.96875,regularized_coulomb,10000000000000.0
266,3.75390625,1.23828125,0.608203125,0.04470703125,29.921875,-27.34375,394.53125,167.96875,regularized_coulomb,10000000000000.0
267,3.75390625,1.23828125,0.608203125,0.04470703125,29.921875,-230.46875,308.59375,167.96875,regularized_coulomb,10000000000000.0
268,3.75390625,1.23828125,0.608203125,0.04470703125,29.921875,-230.46875,394.53125,96.09375,regularized_coulomb,10000000000000.0
269,1.97265625,1.41015625,0.832421875,0.015878906249999998,25.703125,-27.34375,308.59375,96.09375,regularized_coulomb,10000000000000.0
270,2.25390625,1.73828125,0.258203125,0.02220703125,19.921875,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
271,3.47265625,1.73828125,0.258203125,0.02220703125,19.921875,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
272,2.25390625,1.91015625,0.258203125,0.02220703125,19.921875,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
273,2.25390625,1.73828125,0.482421875,0.02220703125,19.921875,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
274,2.25390625,1.73828125,0.258203125,0.03837890625,19.921875,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
275,2.25390625,1.73828125,0.258203125,0.02220703125,15.703125,-730.46875,894.53125,67.96875,regularized_coulomb,10000000000000.0
276,2.25390625,1.73828125,0.258203125,0.02220703125,19.921875,-527.34375,894.53125,67.96875,regularized_coulomb,10000000000000.0
277,2.25390625,1.73828125,0.258203125,0.02220703125,19.921875,-730.46875,808.59375,67.96875,regularized_coulomb,10000000000000.0
278,2.25390625,1.73828125,0.258203125,0.02220703125,19.921875,-730.46875,894.53125,196.09375,regularized_coulomb,10000000000000.0
279,3.47265625,1.91015625,0.482421875,0.03837890625,15.703125,-527.34375,808.59375,196.09375,regularized_coulomb,10000000000000.0
280,1.87890625,1.11328125,0.520703125,0.01658203125,17.421875,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
281,2.34765625,1.11328125,0.520703125,0.01658203125,17.421875,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
282,1.87890625,1.03515625,0.520703125,0.01658203125,17.421875,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
283,1.87890625,1.11328125,0.919921875,0.01658203125,17.421875,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
284,1.87890625,1.11328125,0.520703125,0.04400390625,17.421875,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
285,1.87890625,1.11328125,0.520703125,0.01658203125,28.203125,-855.46875,269.53125,192.96875,regularized_coulomb,10000000000000.0
286,1.87890625,1.11328125,0.520703125,0.01658203125,17.421875,-902.34375,269.53125,192.96875,regularized_coulomb,10000000000000.0
287,1.87890625,1.11328125,0.520703125,0.01658203125,17.421875,-855.46875,933.59375,192.96875,regularized_coulomb,10000000000000.0
288,1.87890625,1.11328125,0.520703125,0.01658203125,17.421875,-855.46875,269.53125,171.09375,regularized_coulomb,10000000000000.0
289,2.34765625,1.03515625,0.919921875,0.04400390625,28.203125,-902.34375,933.59375,171.09375,regularized_coulomb,10000000000000.0
290,3.37890625,1.61328125,0.8707031249999999,0.039082031249999996,27.421875,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
291,3.84765625,1.61328125,0.8707031249999999,0.039082031249999996,27.421875,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
292,3.37890625,1.53515625,0.8707031249999999,0.039082031249999996,27.421875,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
293,3.37890625,1.61328125,0.5699218749999999,0.039082031249999996,27.421875,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
294,3.37890625,1.61328125,0.8707031249999999,0.02150390625,27.421875,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
295,3.37890625,1.61328125,0.8707031249999999,0.039082031249999996,18.203125,-355.46875,769.53125,92.96875,regularized_coulomb,10000000000000.0
296,3.37890625,1.61328125,0.8707031249999999,0.039082031249999996,27.421875,-402.34375,769.53125,92.96875,regularized_coulomb,10000000000000.0
297,3.37890625,1.61328125,0.8707031249999999,0.039082031249999996,27.421875,-355.46875,433.59375,92.96875,regularized_coulomb,10000000000000.0
298,3.37890625,1.61328125,0.8707031249999999,0.039082031249999996,27.421875,-355.46875,769.53125,71.09375,regularized_coulomb,10000000000000.0
299,3.84765625,1.53515625,0.5699218749999999,0.02150390625,18.203125,-402.34375,433.59375,71.09375,regularized_coulomb,10000000000000.0
300,2.62890625,1.36328125,0.345703125,0.02783203125,22.421875,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
301,3.09765625,1.36328125,0.345703125,0.02783203125,22.421875,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
302,2.62890625,1.78515625,0.345703125,0.02783203125,22.421875,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
303,2.62890625,1.36328125,0.394921875,0.02783203125,22.421875,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
304,2.62890625,1.36328125,0.345703125,0.03275390625,22.421875,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
305,2.62890625,1.36328125,0.345703125,0.02783203125,23.203125,-105.46875,19.53125,42.96875,regularized_coulomb,10000000000000.0
306,2.62890625,1.36328125,0.345703125,0.02783203125,22.421875,-652.34375,19.53125,42.96875,regularized_coulomb,10000000000000.0
307,2.62890625,1.36328125,0.345703125,0.02783203125,22.421875,-105.46875,183.59375,42.96875,regularized_coulomb,10000000000000.0
308,2.62890625,1.36328125,0.345703125,0.02783203125,22.421875,-105.46875,19.53125,121.09375,regularized_coulomb,10000000000000.0
309,3.09765625,1.78515625,0.394921875,0.03275390625,23.203125,-652.34375,183.59375,121.09375,regularized_coulomb,10000000000000.0
310,1.12890625,1.86328125,0.695703125,0.05033203125,12.421875,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
311,1.59765625,1.86328125,0.695703125,0.05033203125,12.421875,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
312,1.12890625,1.28515625,0.695703125,0.05033203125,12.421875,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
313,1.12890625,1.86328125,0.744921875,0.05033203125,12.421875,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
314,1.12890625,1.86328125,0.695703125,0.05525390625,12.421875,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
315,1.12890625,1.86328125,0.695703125,0.05033203125,13.203125,-605.46875,519.53125,142.96875,regularized_coulomb,10000000000000.0
316,1.12890625,1.86328125,0.695703125,0.05033203125,12.421875,-152.34375,519.53125,142.96875,regularized_coulomb,10000000000000.0
317,1.12890625,1.86328125,0.695703125,0.05033203125,12.421875,-605.46875,683.59375,142.96875,regularized_coulomb,10000000000000.0
318,1.12890625,1.86328125,0.695703125,0.05033203125,12.421875,-605.46875,519.53125,21.09375,regularized_coulomb,10000000000000.0
319,1.59765625,1.28515625,0.744921875,0.05525390625,13.203125,-152.34375,683.59375,21.09375,regularized_coulomb,10000000000000.0
320,1.17578125,1.06640625,0.947265625,0.048222656249999996,25.234375,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
321,3.70703125,1.06640625,0.947265625,0.048222656249999996,25.234375,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
322,1.17578125,1.86328125,0.947265625,0.048222656249999996,25.234375,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
323,1.17578125,1.06640625,0.8433593749999999,0.048222656249999996,25.234375,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
324,1.17578125,1.06640625,0.947265625,0.02783203125,25.234375,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
325,1.17578125,1.06640625,0.947265625,0.048222656249999996,22.890625,-746.09375,66.40625,114.84375,regularized_coulomb,10000000000000.0
326,1.17578125,1.06640625,0.947265625,0.048222656249999996,25.234375,-886.71875,66.40625,114.84375,regularized_coulomb,10000000000000.0
327,1.17578125,1.06640625,0.947265625,0.048222656249999996,25.234375,-746.09375,980.46875,114.84375,regularized_coulomb,10000000000000.0
328,1.17578125,1.06640625,0.947265625,0.048222656249999996,25.234375,-746.09375,66.40625,174.21875,regularized_coulomb,10000000000000.0
329,3.70703125,1.86328125,0.8433593749999999,0.02783203125,22.890625,-886.71875,980.46875,174.21875,regularized_coulomb,10000000000000.0
330,2.67578125,1.56640625,0.5972656249999999,0.02572265625,15.234375,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
331,2.20703125,1.56640625,0.5972656249999999,0.02572265625,15.234375,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
332,2.67578125,1.36328125,0.5972656249999999,0.02572265625,15.234375,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
333,2.67578125,1.56640625,0.493359375,0.02572265625,15.234375,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
334,2.67578125,1.56640625,0.5972656249999999,0.05033203125,15.234375,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
335,2.67578125,1.56640625,0.5972656249999999,0.02572265625,12.890625,-246.09375,566.40625,14.84375,regularized_coulomb,10000000000000.0
336,2.67578125,1.56640625,0.5972656249999999,0.02572265625,15.234375,-386.71875,566.40625,14.84375,regularized_coulomb,10000000000000.0
337,2.67578125,1.56640625,0.5972656249999999,0.02572265625,15.234375,-246.09375,480.46875,14.84375,regularized_coulomb,10000000000000.0
338,2.67578125,1.56640625,0.5972656249999999,0.02572265625,15.234375,-246.09375,566.40625,74.21875,regularized_coulomb,10000000000000.0
339,2.20703125,1.36328125,0.493359375,0.05033203125,12.890625,-386.71875,480.46875,74.21875,regularized_coulomb,10000000000000.0
340,3.42578125,1.31640625,0.772265625,0.05947265625,10.234375,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
341,1.45703125,1.31640625,0.772265625,0.05947265625,10.234375,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
342,3.42578125,1.11328125,0.772265625,0.05947265625,10.234375,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
343,3.42578125,1.31640625,0.318359375,0.05947265625,10.234375,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
344,3.42578125,1.31640625,0.772265625,0.039082031249999996,10.234375,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
345,3.42578125,1.31640625,0.772265625,0.05947265625,27.890625,-496.09375,316.40625,64.84375,regularized_coulomb,10000000000000.0
346,3.42578125,1.31640625,0.772265625,0.05947265625,10.234375,-636.71875,316.40625,64.84375,regularized_coulomb,10000000000000.0
347,3.42578125,1.31640625,0.772265625,0.05947265625,10.234375,-496.09375,230.46875,64.84375,regularized_coulomb,10000000000000.0
348,3.42578125,1.31640625,0.772265625,0.05947265625,10.234375,-496.09375,316.40625,124.21875,regularized_coulomb,10000000000000.0
349,1.45703125,1.11328125,0.318359375,0.039082031249999996,27.890625,-636.71875,230.46875,124.21875,regularized_coulomb,10000000000000.0
350,1.92578125,1.81640625,0.422265625,0.03697265625,20.234375,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
351,2.95703125,1.81640625,0.422265625,0.03697265625,20.234375,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
352,1.92578125,1.61328125,0.422265625,0.03697265625,20.234375,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
353,1.92578125,1.81640625,0.668359375,0.03697265625,20.234375,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
354,1.92578125,1.81640625,0.422265625,0.01658203125,20.234375,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
355,1.92578125,1.81640625,0.422265625,0.03697265625,17.890625,-996.09375,816.40625,164.84375,regularized_coulomb,10000000000000.0
356,1.92578125,1.81640625,0.422265625,0.03697265625,20.234375,-136.71875,816.40625,164.84375,regularized_coulomb,10000000000000.0
357,1.92578125,1.81640625,0.422265625,0.03697265625,20.234375,-996.09375,730.46875,164.84375,regularized_coulomb,10000000000000.0
358,1.92578125,1.81640625,0.422265625,0.03697265625,20.234375,-996.09375,816.40625,24.21875,regularized_coulomb,10000000000000.0
359,2.95703125,1.61328125,0.668359375,0.01658203125,17.890625,-136.71875,730.46875,24.21875,regularized_coulomb,10000000000000.0
360,2.30078125,1.44140625,0.509765625,0.031347656249999994,22.734375,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
361,1.08203125,1.44140625,0.509765625,0.031347656249999994,22.734375,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
362,2.30078125,1.48828125,0.509765625,0.031347656249999994,22.734375,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
363,2.30078125,1.44140625,0.405859375,0.031347656249999994,22.734375,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
364,2.30078125,1.44140625,0.509765625,0.02220703125,22.734375,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
365,2.30078125,1.44140625,0.509765625,0.031347656249999994,25.390625,-621.09375,441.40625,89.84375,regularized_coulomb,10000000000000.0
366,2.30078125,1.44140625,0.509765625,0.031347656249999994,22.734375,-261.71875,441.40625,89.84375,regularized_coulomb,10000000000000.0
367,2.30078125,1.44140625,0.509765625,0.031347656249999994,22.734375,-621.09375,605.46875,89.84375,regularized_coulomb,10000000000000.0
368,2.30078125,1.44140625,0.509765625,0.031347656249999994,22.734375,-621.09375,441.40625,49.21875,regularized_coulomb,10000000000000.0
369,1.08203125,1.48828125,0.405859375,0.02220703125,25.390625,-261.71875,605.46875,49.21875,regularized_coulomb,10000000000000.0
370,3.80078125,1.94140625,0.859765625,0.05384765625,12.734375,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
371,2.58203125,1.94140625,0.859765625,0.05384765625,12.734375,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
372,3.80078125,1.98828125,0.859765625,0.05384765625,12.734375,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
373,3.80078125,1.94140625,0.755859375,0.05384765625,12.734375,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
374,3.80078125,1.94140625,0.859765625,0.04470703125,12.734375,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
375,3.80078125,1.94140625,0.859765625,0.05384765625,15.390625,-121.09375,941.40625,189.84375,regularized_coulomb,10000000000000.0
376,3.80078125,1.94140625,0.859765625,0.05384765625,12.734375,-761.71875,941.40625,189.84375,regularized_coulomb,10000000000000.0
377,3.80078125,1.94140625,0.859765625,0.05384765625,12.734375,-121.09375,105.46875,189.84375,regularized_coulomb,10000000000000.0
378,3.80078125,1.94140625,0.859765625,0.05384765625,12.734375,-121.09375,941.40625,149.21875,regularized_coulomb,10000000000000.0
379,2.58203125,1.98828125,0.755859375,0.04470703125,15.390625,-761.71875,105.46875,149.21875,regularized_coulomb,10000000000000.0
380,3.05078125,1.19140625,0.334765625,0.02009765625,17.734375,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
381,3.33203125,1.19140625,0.334765625,0.02009765625,17.734375,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
382,3.05078125,1.73828125,0.334765625,0.02009765625,17.734375,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
383,3.05078125,1.19140625,0.9308593749999999,0.02009765625,17.734375,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
384,3.05078125,1.19140625,0.334765625,0.05595703125,17.734375,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
385,3.05078125,1.19140625,0.334765625,0.02009765625,20.390625,-371.09375,191.40625,139.84375,regularized_coulomb,10000000000000.0
386,3.05078125,1.19140625,0.334765625,0.02009765625,17.734375,-11.71875,191.40625,139.84375,regularized_coulomb,10000000000000.0
387,3.05078125,1.19140625,0.334765625,0.02009765625,17.734375,-371.09375,355.46875,139.84375,regularized_coulomb,10000000000000.0
388,3.05078125,1.19140625,0.334765625,0.02009765625,17.734375,-371.09375,191.40625,99.21875,regularized_coulomb,10000000000000.0
389,3.33203125,1.73828125,0.9308593749999999,0.05595703125,20.390625,-11.71875,355.46875,99.21875,regularized_coulomb,10000000000000.0
390,1.55078125,1.69140625,0.684765625,0.04259765625,27.734375,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
391,1.83203125,1.69140625,0.684765625,0.04259765625,27.734375,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
392,1.55078125,1.23828125,0.684765625,0.04259765625,27.734375,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
393,1.55078125,1.69140625,0.580859375,0.04259765625,27.734375,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
394,1.55078125,1.69140625,0.684765625,0.03345703125,27.734375,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
395,1.55078125,1.69140625,0.684765625,0.04259765625,10.390625,-871.09375,691.40625,39.84375,regularized_coulomb,10000000000000.0
396,1.55078125,1.69140625,0.684765625,0.04259765625,27.734375,-511.71875,691.40625,39.84375,regularized_coulomb,10000000000000.0
397,1.55078125,1.69140625,0.684765625,0.04259765625,27.734375,-871.09375,855.46875,39.84375,regularized_coulomb,10000000000000.0
398,1.55078125,1.69140625,0.684765625,0.04259765625,27.734375,-871.09375,691.40625,199.21875,regularized_coulomb,10000000000000.0
399,1.83203125,1.23828125,0.580859375,0.03345703125,10.390625,-511.71875,855.46875,199.21875,regularized_coulomb,10000000000000.0
400,1.73828125,1.25390625,0.291015625,0.05103515625,16.484375,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
401,1.26953125,1.25390625,0.291015625,0.05103515625,16.484375,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
402,1.73828125,1.55078125,0.291015625,0.05103515625,16.484375,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
403,1.73828125,1.25390625,0.537109375,0.05103515625,16.484375,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
404,1.73828125,1.25390625,0.291015625,0.03064453125,16.484375,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
405,1.73828125,1.25390625,0.291015625,0.05103515625,16.640625,-933.59375,378.90625,77.34375,regularized_coulomb,10000000000000.0
406,1.73828125,1.25390625,0.291015625,0.05103515625,16.484375,-74.21875,378.90625,77.34375,regularized_coulomb,10000000000000.0
407,1.73828125,1.25390625,0.291015625,0.05103515625,16.484375,-933.59375,167.96875,77.34375,regularized_coulomb,10000000000000.0
408,1.73828125,1.25390625,0.291015625,0.05103515625,16.484375,-933.59375,378.90625,36.71875,regularized_coulomb,10000000000000.0
409,1.26953125,1.55078125,0.537109375,0.03064453125,16.640625,-74.21875,167.96875,36.71875,regularized_coulomb,10000000000000.0
410,3.23828125,1.75390625,0.641015625,0.02853515625,26.484375,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
411,2.76953125,1.75390625,0.641015625,0.02853515625,26.484375,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
412,3.23828125,1.05078125,0.641015625,0.02853515625,26.484375,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
413,3.23828125,1.75390625,0.887109375,0.02853515625,26.484375,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
414,3.23828125,1.75390625,0.641015625,0.053144531249999995,26.484375,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
415,3.23828125,1.75390625,0.641015625,0.02853515625,26.640625,-433.59375,878.90625,177.34375,regularized_coulomb,10000000000000.0
416,3.23828125,1.75390625,0.641015625,0.02853515625,26.484375,-574.21875,878.90625,177.34375,regularized_coulomb,10000000000000.0
417,3.23828125,1.75390625,0.641015625,0.02853515625,26.484375,-433.59375,667.96875,177.34375,regularized_coulomb,10000000000000.0
418,3.23828125,1.75390625,0.641015625,0.02853515625,26.484375,-433.59375,878.90625,136.71875,regularized_coulomb,10000000000000.0
419,2.76953125,1.05078125,0.887109375,0.053144531249999995,26.640625,-574.21875,667.96875,136.71875,regularized_coulomb,10000000000000.0
420,3.98828125,1.00390625,0.466015625,0.039785156249999995,21.484375,-183.59375,128.90625,127.34375,regularized_coulomb,10000000000000.0
